"Age";"2007";"2007";"2007";"2007";"2007";"2007";"2007";"2007";"2007";"2007";"2008";"2008";"2008";"2008";"2008";"2008";"2008";"2008";"2008";"2008";"2009";"2009";"2009";"2009";"2009";"2009";"2009";"2009";"2009";"2009";"2010";"2010";"2010";"2010";"2010";"2010";"2010";"2010";"2010";"2010";"2011";"2011";"2011";"2011";"2011";"2011";"2011";"2011";"2011";"2011";"2012";"2012";"2012";"2012";"2012";"2012";"2012";"2012";"2012";"2012";"2013";"2013";"2013";"2013";"2013";"2013";"2013";"2013";"2013";"2013";"2014";"2014";"2014";"2014";"2014";"2014";"2014";"2014";"2014";"2014"
0;0.0443014558326465;0.00271533716364809;0.137296477455185;0.222930450998135;0.0135073110758987;0.00356006237544217;5.72039767982792e-05;0.00080624993523665;0.00590158582016667;2.40024661169863e-05;0.0295171137632713;0.00672232924304709;0.120727712196655;0.121148794113929;0.00435988596380381;0.00506267493123882;3.75939615003141e-05;0.000537187110640191;0.00393210057730588;9.8638578734342e-06;0.0384744639682053;0.00844633890326313;0.139717897925791;0.134648501795531;0.00484290675149906;0.0115132339806907;4.21074188978121e-05;0.000527394120344963;0.00385979612429874;1.61169624930067e-05;0.0354273538145835;0.00736216775093327;0.164770522402615;0.127449201858459;0.00848873574520968;0.0092136369889164;4.46761893545741e-05;0.000523277373628454;0.0038286650351843;1.84185277745614e-05;0.0431375745411129;0.0056697586595766;0.217195077070076;0.125850457506136;0.0115496647721127;0.0175401335659478;7.17865615944702e-05;0.000757897946023245;0.00554225640910047;3.365029624292e-05;0.0546321913289298;0.00622947786518135;0.290562882311846;0.151289059440137;0.0304828392680723;0.0640060118160148;0.000182386377003335;0.00154484579417267;0.0112959440541675;9.15138158330709e-05;0.0537254108098308;0.00861659110901022;0.260369916155471;0.1577096828804;0.0109610001899962;0.00163309740539431;0.000343135381930089;0.000969620510983047;0.00709063719592107;0.000348701263626433;0.0524219096235491;0.00700606617830452;0.240482997046207;0.140968253856565;0.0114026338729602;0.00162970385559285;0.000351668293700758;0.000948101223765387;0.00693327103457376;0.000358371524961104
1;0.251752503640904;0.0159668859444552;0.828484414809687;1.38242151476087;0.196018319905477;0.0283220231766519;0.000553129945583546;0.00458168780271555;0.0335370244216884;0.000274834138748673;0.247067567603654;0.0679103456347361;1.11290801856726;1.12196162486597;0.113332743136866;0.0626796281075903;0.000539468123781784;0.00449642583212009;0.0329129241061955;0.00019930089375712;0.284714280638669;0.0645776367128546;1.06096609435945;1.01507200678372;0.100160669163465;0.117117457577534;0.00053590982136815;0.00390276100426874;0.02856281709359;0.000252803290059049;0.230971479760506;0.0499088575435216;1.12546058785577;0.86566238137147;0.146171386907971;0.0865989662450048;0.000495507403288407;0.00341154888076442;0.0249612893268123;0.00024704304614529;0.302608323379101;0.0334615895695043;1.5199612834962;0.895188140793131;0.129851411845846;0.111239778089814;0.000561426334194791;0.00335487951397313;0.0245331216231241;0.000308950209529715;0.254739920945703;0.0327359938237686;1.33251479282135;0.730267744612074;0.181984007717548;0.231606327466604;0.000872892692304408;0.00426877422971671;0.0312133645148893;0.000463533846236631;0.355862213827794;0.0452400552672032;1.64340927648871;0.946289751310775;0.111759148196873;0.0332174357690205;0.00263503973599992;0.00643635760739697;0.0470677715098729;0.00283357996047137;0.319801895789813;0.0536922191788576;1.57294690491833;0.942911734418551;0.104955021730961;0.0297741525872977;0.00247571016181338;0.00578392834325184;0.0422966892642587;0.00272054849978856
2;0.0617873142696043;0.00393010201855723;0.203146905701457;0.339062066413836;0.0944123195379573;0.00774822859393989;0.000154751236597489;0.0011244781283138;0.00823095157728668;0.000118784611443058;0.0706327317629622;0.0188370778029675;0.314952276296777;0.317792916853733;0.0822370520107409;0.019635348662322;0.000176359874435483;0.00128545742678707;0.00940928735873703;0.000121700679452734;0.0993317528680135;0.0231447835364461;0.370218101024399;0.349027909039885;0.0726091355869593;0.046164833448744;0.000213563893523886;0.00136160395805918;0.00996505929391873;0.000159472719021849;0.113117805799009;0.0242059098927027;0.553000038231771;0.431577921254308;0.146873755738011;0.0473634986008534;0.000276967918347509;0.00167079902790897;0.0122247399613617;0.00022087196376706;0.11574650638194;0.0131384847464356;0.588649729182736;0.35470748158096;0.104637834221827;0.0485255530803928;0.000250038893022029;0.00128338884195573;0.00938499711211611;0.000215135428737411;0.122453498532939;0.0157905049474123;0.650853968396293;0.356427047323169;0.154019305437265;0.126334380708174;0.000483865967887539;0.00205224491634901;0.0150060568198644;0.0003556907972829;0.0650817151398994;0.0260586549243081;0.889691445250962;0.514106210667201;0.104999734431612;0.0227545118087289;0.00161589788126806;0.00187301854653564;0.0136970029213286;0.0024461933930631;0.16279168030305;0.0205419051964135;0.751106594607516;0.432679906338316;0.0929433328585592;0.0207891525656369;0.00141112313308205;0.00294424587871319;0.0215306700984277;0.00211050926460182
3;0.0237645504525543;0.00142469276851011;0.0753015701633553;0.131243016035002;0.157204732060803;0.00737976555368839;0.000131805509705907;0.000432495205824992;0.0031657770907128;0.000192072864970077;0.0502299148876366;0.0151113722629786;0.23759939247719;0.237644247302994;0.347279075916283;0.0389811443096596;0.000310587305430174;0.000914142997612424;0.00669134112612727;0.000478858207018566;0.0446600523742953;0.0105918253057909;0.157886480590723;0.149322920825052;0.162125099320064;0.0561699620052742;0.000230523010806203;0.000612183942642474;0.00448034044671052;0.000345785634105132;0.0666589319221579;0.0135842997366352;0.312669857308904;0.241868056541469;0.398696615469418;0.0701231079801191;0.000366143402197608;0.000984581320854352;0.00720388892875353;0.000563308997061508;0.0986311634446589;0.00772943994313684;0.452731625751044;0.260513301154179;0.474761405508416;0.122055824570896;0.000547227543968301;0.00109866434057653;0.00803416807515754;0.000925617482236653;0.0906365785992505;0.01161442633883;0.452561792009385;0.259529272813928;0.464505544232511;0.242578137011651;0.000833819365702206;0.00152494031820718;0.0111503948072126;0.00107930960245211;4.01919353050981e-12;0.00611901876581493;0.289287554587692;0.165329215110642;0.124832747952649;0.00847948180276422;0.00114426974285476;5.23666546546971e-14;3.82947242720557e-13;0.00292777569702403;0.0843702990632021;0.00890305410412663;0.358866146872772;0.212070233093299;0.185363833992196;0.0112656956197574;0.00161168687674221;0.00152591892219654;0.0111587341049574;0.0042111727052509
4;4.17698858346961e-12;2.15238943945419e-13;1.20767113697268e-11;2.10492366009658e-11;0.627460093293229;0.0196091544508684;0.000298380675361847;7.60175238703478e-14;5.56432587089441e-13;0.000826182403408835;5.18811307632559e-12;1.41810214634318e-12;2.28017047461318e-11;2.2704627197456e-11;0.956022876388392;0.0619686895284362;0.000421415296849158;9.44194800435941e-14;6.91130671087416e-13;0.00138486807459974;8.10810321976771e-12;1.74867856489994e-12;2.47897066567455e-11;2.4132686824085e-11;0.681409802330664;0.153270375032615;0.000533539608110228;1.11142770693613e-13;8.13412607393314e-13;0.00155219491541033;7.12715247566939e-12;1.25113050234382e-12;3.10380671975211e-11;2.40073011487062e-11;1.16480894319323;0.131604006628478;0.000580558261843911;1.05271222673216e-13;7.702388212549e-13;0.0017568667126919;1.42937445163749e-09;8.64055987414015e-11;5.87914320128017e-09;3.17027076291395e-09;1.13395832964079;0.195340786727482;0.000761989613836427;1.33063533252243e-13;9.73053160224781e-13;0.00240180082704244;9.55808497065607e-10;1.13894153476749e-10;4.2700057079968e-09;2.47641810122241e-09;1.07855402053847;0.394866010350491;0.00118612881823718;1.34035020355803e-13;9.80067951756154e-13;0.0027732184923449;9.74478002149358e-21;2.58045744127236e-10;1.02453763679517e-08;6.24573009616239e-09;1.06480781432141;0.0129571612258208;0.00580182656287068;4.96162877626161e-25;3.62832708129015e-24;0.0270673972562611;3.65280204592365e-09;2.57453229670698e-10;1.29673838967189e-08;7.60902651336296e-09;1.11065836444847;0.0154262624040272;0.00623796536774945;6.60642840281854e-11;4.83114968356263e-10;0.0282503437093955
5;1.0946568269341e-21;5.76453012004893e-23;3.21032876860936e-21;5.59327382143091e-21;0.633068322360809;0.0140226553772065;0.000178377301996334;1.99218594968185e-23;1.45824124226807e-22;0.000924455821006822;1.30775529052041e-21;3.69699725689716e-22;5.86361587010294e-21;5.83974437168705e-21;0.977550342669478;0.0404699149609018;0.000229830692282765;2.38000824952069e-23;1.74212294797048e-22;0.00154776101851321;2.36236181205905e-21;5.25222993746681e-22;7.34455603210283e-21;7.07293709106799e-21;0.720449773484553;0.114157785226172;0.000332052090086173;3.23825053266229e-23;2.36994847318162e-22;0.00182630114569179;2.02135018686208e-21;3.6205411710103e-22;8.74133680996776e-21;6.72700659591313e-21;1.20124387452076;0.0951496750802966;0.000352801218499183;2.98562580918802e-23;2.1844861191849e-22;0.00200402404098777;3.35558962722013e-17;2.16540227611961e-18;1.43369094017038e-16;7.82262342056022e-17;1.18486297068992;0.144355566463264;0.000465112314792187;3.33566018614254e-23;2.43925906779454e-22;0.00277926790747639;3.32064752867878e-17;3.83990113808021e-18;1.51052484707058e-16;8.70064843331491e-17;1.14216384635151;0.331219822658782;0.000794665126295366;4.98582808497147e-23;3.64564785688731e-22;0.00320105188019396;2.17334401075806e-28;6.85279182242125e-18;2.41679572986313e-16;1.49946953383604e-16;1.07377052156178;0.00207789635256526;0.00370830279001015;1.17644643066282e-34;8.60312539357562e-34;0.03107749541116;7.73146473645461e-17;7.32626288849922e-18;2.94085475911872e-16;1.7853606864614e-16;1.12226295838193;0.00242010204198229;0.00389487733059772;1.39831793432635e-18;1.02255706091897e-17;0.0319950232109772
6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
