year;month;param1;param2;param3;param4;param5;sel_type;fleet_segment
2011;May;120;5;230;;;2;DTS_VL1218
2011;Jun;120;5;230;;;2;DTS_VL1218
2011;Jul;120;5;230;;;2;DTS_VL1218
2011;Aug;120;5;230;;;2;DTS_VL1218
2011;Set;120;5;230;;;2;DTS_VL1218
2011;Oct;120;5;230;;;2;DTS_VL1218
2011;Nov;120;5;230;;;2;DTS_VL1218
2011;Dec;120;5;230;;;2;DTS_VL1218
2012;Jan;120;5;230;;;2;DTS_VL1218
2012;Feb;120;5;230;;;2;DTS_VL1218
2012;Mar;120;5;230;;;2;DTS_VL1218
2012;Apr;120;5;230;;;2;DTS_VL1218
2012;May;120;5;230;;;2;DTS_VL1218
2012;Jun;120;5;230;;;2;DTS_VL1218
2012;Jul;120;5;230;;;2;DTS_VL1218
2012;Aug;120;5;230;;;2;DTS_VL1218
2012;Set;120;5;230;;;2;DTS_VL1218
2012;Oct;120;5;230;;;2;DTS_VL1218
2012;Nov;120;5;230;;;2;DTS_VL1218
2012;Dec;120;5;230;;;2;DTS_VL1218
2013;Jan;120;5;230;;;2;DTS_VL1218
2013;Feb;120;5;230;;;2;DTS_VL1218
2013;Mar;120;5;230;;;2;DTS_VL1218
2013;Apr;120;5;230;;;2;DTS_VL1218
2013;May;120;5;230;;;2;DTS_VL1218
2013;Jun;120;5;230;;;2;DTS_VL1218
2013;Jul;120;5;230;;;2;DTS_VL1218
2013;Aug;120;5;230;;;2;DTS_VL1218
2013;Set;120;5;230;;;2;DTS_VL1218
2013;Oct;120;5;230;;;2;DTS_VL1218
2013;Nov;120;5;230;;;2;DTS_VL1218
2013;Dec;120;5;230;;;2;DTS_VL1218
2014;Jan;120;5;230;;;2;DTS_VL1218
2014;Feb;120;5;230;;;2;DTS_VL1218
2014;Mar;120;5;230;;;2;DTS_VL1218
2014;Apr;120;5;230;;;2;DTS_VL1218
2014;May;120;5;230;;;2;DTS_VL1218
2014;Jun;120;5;230;;;2;DTS_VL1218
2014;Jul;120;5;230;;;2;DTS_VL1218
2014;Aug;120;5;230;;;2;DTS_VL1218
2014;Set;120;5;230;;;2;DTS_VL1218
2014;Oct;120;5;230;;;2;DTS_VL1218
2014;Nov;120;5;230;;;2;DTS_VL1218
2014;Dec;120;5;230;;;2;DTS_VL1218
2015;Jan;120;5;230;;;2;DTS_VL1218
2015;Feb;120;5;230;;;2;DTS_VL1218
2015;Mar;120;5;230;;;2;DTS_VL1218
2015;Apr;120;5;230;;;2;DTS_VL1218
2015;May;120;5;230;;;2;DTS_VL1218
2015;Jun;120;5;230;;;2;DTS_VL1218
2015;Jul;120;5;230;;;2;DTS_VL1218
2015;Aug;120;5;230;;;2;DTS_VL1218
2015;Set;120;5;230;;;2;DTS_VL1218
2015;Oct;120;5;230;;;2;DTS_VL1218
2015;Nov;120;5;230;;;2;DTS_VL1218
2015;Dec;120;5;230;;;2;DTS_VL1218
2016;Jan;120;5;230;;;2;DTS_VL1218
2016;Feb;120;5;230;;;2;DTS_VL1218
2016;Mar;120;5;230;;;2;DTS_VL1218
2016;Apr;120;5;230;;;2;DTS_VL1218
2016;May;120;5;230;;;2;DTS_VL1218
2016;Jun;120;5;230;;;2;DTS_VL1218
2016;Jul;120;5;230;;;2;DTS_VL1218
2016;Aug;120;5;230;;;2;DTS_VL1218
2016;Set;120;5;230;;;2;DTS_VL1218
2016;Oct;120;5;230;;;2;DTS_VL1218
2016;Nov;120;5;230;;;2;DTS_VL1218
2016;Dec;120;5;230;;;2;DTS_VL1218
2017;Jan;120;5;230;;;2;DTS_VL1218
2017;Feb;120;5;230;;;2;DTS_VL1218
2017;Mar;120;5;230;;;2;DTS_VL1218
2017;Apr;120;5;230;;;2;DTS_VL1218
2017;May;120;5;230;;;2;DTS_VL1218
2017;Jun;120;5;230;;;2;DTS_VL1218
2017;Jul;120;5;230;;;2;DTS_VL1218
2017;Aug;120;5;230;;;2;DTS_VL1218
2017;Set;120;5;230;;;2;DTS_VL1218
2017;Oct;120;5;230;;;2;DTS_VL1218
2017;Nov;120;5;230;;;2;DTS_VL1218
2017;Dec;120;5;230;;;2;DTS_VL1218
2018;Jan;120;5;230;;;2;DTS_VL1218
2018;Feb;120;5;230;;;2;DTS_VL1218
2018;Mar;120;5;230;;;2;DTS_VL1218
2018;Apr;120;5;230;;;2;DTS_VL1218
2018;May;120;5;230;;;2;DTS_VL1218
2018;Jun;120;5;230;;;2;DTS_VL1218
2018;Jul;120;5;230;;;2;DTS_VL1218
2018;Aug;120;5;230;;;2;DTS_VL1218
2018;Set;120;5;230;;;2;DTS_VL1218
2018;Oct;120;5;230;;;2;DTS_VL1218
2018;Nov;120;5;230;;;2;DTS_VL1218
2018;Dec;120;5;230;;;2;DTS_VL1218
;seed;120;5;230;;;2;DTS_VL1824
2006;Jan;120;5;230;;;2;DTS_VL1824
2006;Feb;120;5;230;;;2;DTS_VL1824
2006;Mar;120;5;230;;;2;DTS_VL1824
2006;Apr;120;5;230;;;2;DTS_VL1824
2006;May;120;5;230;;;2;DTS_VL1824
2006;Jun;120;5;230;;;2;DTS_VL1824
2006;Jul;120;5;230;;;2;DTS_VL1824
2006;Aug;120;5;230;;;2;DTS_VL1824
2006;Set;120;5;230;;;2;DTS_VL1824
2006;Oct;120;5;230;;;2;DTS_VL1824
2006;Nov;120;5;230;;;2;DTS_VL1824
2006;Dec;120;5;230;;;2;DTS_VL1824
2007;Jan;120;5;230;;;2;DTS_VL1824
2007;Feb;120;5;230;;;2;DTS_VL1824
2007;Mar;120;5;230;;;2;DTS_VL1824
2007;Apr;120;5;230;;;2;DTS_VL1824
2007;May;120;5;230;;;2;DTS_VL1824
2007;Jun;120;5;230;;;2;DTS_VL1824
2007;Jul;120;5;230;;;2;DTS_VL1824
2007;Aug;120;5;230;;;2;DTS_VL1824
2007;Set;120;5;230;;;2;DTS_VL1824
2007;Oct;120;5;230;;;2;DTS_VL1824
2007;Nov;120;5;230;;;2;DTS_VL1824
2007;Dec;120;5;230;;;2;DTS_VL1824
2008;Jan;120;5;230;;;2;DTS_VL1824
2008;Feb;120;5;230;;;2;DTS_VL1824
2008;Mar;120;5;230;;;2;DTS_VL1824
2008;Apr;120;5;230;;;2;DTS_VL1824
2008;May;120;5;230;;;2;DTS_VL1824
2008;Jun;120;5;230;;;2;DTS_VL1824
2008;Jul;120;5;230;;;2;DTS_VL1824
2008;Aug;120;5;230;;;2;DTS_VL1824
2008;Set;120;5;230;;;2;DTS_VL1824
2008;Oct;120;5;230;;;2;DTS_VL1824
2008;Nov;120;5;230;;;2;DTS_VL1824
2008;Dec;120;5;230;;;2;DTS_VL1824
2009;Jan;120;5;230;;;2;DTS_VL1824
2009;Feb;120;5;230;;;2;DTS_VL1824
2009;Mar;120;5;230;;;2;DTS_VL1824
2009;Apr;120;5;230;;;2;DTS_VL1824
2009;May;120;5;230;;;2;DTS_VL1824
2009;Jun;120;5;230;;;2;DTS_VL1824
2009;Jul;120;5;230;;;2;DTS_VL1824
2009;Aug;120;5;230;;;2;DTS_VL1824
2009;Set;120;5;230;;;2;DTS_VL1824
2009;Oct;120;5;230;;;2;DTS_VL1824
2009;Nov;120;5;230;;;2;DTS_VL1824
2009;Dec;120;5;230;;;2;DTS_VL1824
2010;Jan;120;5;230;;;2;DTS_VL1824
2010;Feb;120;5;230;;;2;DTS_VL1824
2010;Mar;120;5;230;;;2;DTS_VL1824
2010;Apr;120;5;230;;;2;DTS_VL1824
2010;May;120;5;230;;;2;DTS_VL1824
2010;Jun;120;5;230;;;2;DTS_VL1824
2010;Jul;120;5;230;;;2;DTS_VL1824
2010;Aug;120;5;230;;;2;DTS_VL1824
2010;Set;120;5;230;;;2;DTS_VL1824
2010;Oct;120;5;230;;;2;DTS_VL1824
2010;Nov;120;5;230;;;2;DTS_VL1824
2010;Dec;120;5;230;;;2;DTS_VL1824
2011;Jan;120;5;230;;;2;DTS_VL1824
2011;Feb;120;5;230;;;2;DTS_VL1824
2011;Mar;120;5;230;;;2;DTS_VL1824
2011;Apr;120;5;230;;;2;DTS_VL1824
2011;May;120;5;230;;;2;DTS_VL1824
2011;Jun;120;5;230;;;2;DTS_VL1824
2011;Jul;120;5;230;;;2;DTS_VL1824
2011;Aug;120;5;230;;;2;DTS_VL1824
2011;Set;120;5;230;;;2;DTS_VL1824
2011;Oct;120;5;230;;;2;DTS_VL1824
2011;Nov;120;5;230;;;2;DTS_VL1824
2011;Dec;120;5;230;;;2;DTS_VL1824
2012;Jan;120;5;230;;;2;DTS_VL1824
2012;Feb;120;5;230;;;2;DTS_VL1824
2012;Mar;120;5;230;;;2;DTS_VL1824
2012;Apr;120;5;230;;;2;DTS_VL1824
2012;May;120;5;230;;;2;DTS_VL1824
2012;Jun;120;5;230;;;2;DTS_VL1824
2012;Jul;120;5;230;;;2;DTS_VL1824
2012;Aug;120;5;230;;;2;DTS_VL1824
2012;Set;120;5;230;;;2;DTS_VL1824
2012;Oct;120;5;230;;;2;DTS_VL1824
2012;Nov;120;5;230;;;2;DTS_VL1824
2012;Dec;120;5;230;;;2;DTS_VL1824
2013;Jan;120;5;230;;;2;DTS_VL1824
2013;Feb;120;5;230;;;2;DTS_VL1824
2013;Mar;120;5;230;;;2;DTS_VL1824
2013;Apr;120;5;230;;;2;DTS_VL1824
2013;May;120;5;230;;;2;DTS_VL1824
2013;Jun;120;5;230;;;2;DTS_VL1824
2013;Jul;120;5;230;;;2;DTS_VL1824
2013;Aug;120;5;230;;;2;DTS_VL1824
2013;Set;120;5;230;;;2;DTS_VL1824
2013;Oct;120;5;230;;;2;DTS_VL1824
2013;Nov;120;5;230;;;2;DTS_VL1824
2013;Dec;120;5;230;;;2;DTS_VL1824
2014;Jan;120;5;230;;;2;DTS_VL1824
2014;Feb;120;5;230;;;2;DTS_VL1824
2014;Mar;120;5;230;;;2;DTS_VL1824
2014;Apr;120;5;230;;;2;DTS_VL1824
2014;May;120;5;230;;;2;DTS_VL1824
2014;Jun;120;5;230;;;2;DTS_VL1824
2014;Jul;120;5;230;;;2;DTS_VL1824
2014;Aug;120;5;230;;;2;DTS_VL1824
2014;Set;120;5;230;;;2;DTS_VL1824
2014;Oct;120;5;230;;;2;DTS_VL1824
2014;Nov;120;5;230;;;2;DTS_VL1824
2014;Dec;120;5;230;;;2;DTS_VL1824
2015;Jan;120;5;230;;;2;DTS_VL1824
2015;Feb;120;5;230;;;2;DTS_VL1824
2015;Mar;120;5;230;;;2;DTS_VL1824
2015;Apr;120;5;230;;;2;DTS_VL1824
2015;May;120;5;230;;;2;DTS_VL1824
2015;Jun;120;5;230;;;2;DTS_VL1824
2015;Jul;120;5;230;;;2;DTS_VL1824
2015;Aug;120;5;230;;;2;DTS_VL1824
2015;Set;120;5;230;;;2;DTS_VL1824
2015;Oct;120;5;230;;;2;DTS_VL1824
2015;Nov;120;5;230;;;2;DTS_VL1824
2015;Dec;120;5;230;;;2;DTS_VL1824
2016;Jan;120;5;230;;;2;DTS_VL1824
2016;Feb;120;5;230;;;2;DTS_VL1824
2016;Mar;120;5;230;;;2;DTS_VL1824
2016;Apr;120;5;230;;;2;DTS_VL1824
2016;May;120;5;230;;;2;DTS_VL1824
2016;Jun;120;5;230;;;2;DTS_VL1824
2016;Jul;120;5;230;;;2;DTS_VL1824
2016;Aug;120;5;230;;;2;DTS_VL1824
2016;Set;120;5;230;;;2;DTS_VL1824
2016;Oct;120;5;230;;;2;DTS_VL1824
2016;Nov;120;5;230;;;2;DTS_VL1824
2016;Dec;120;5;230;;;2;DTS_VL1824
2017;Jan;120;5;230;;;2;DTS_VL1824
2017;Feb;120;5;230;;;2;DTS_VL1824
2017;Mar;120;5;230;;;2;DTS_VL1824
2017;Apr;120;5;230;;;2;DTS_VL1824
2017;May;120;5;230;;;2;DTS_VL1824
2017;Jun;120;5;230;;;2;DTS_VL1824
2017;Jul;120;5;230;;;2;DTS_VL1824
2017;Aug;120;5;230;;;2;DTS_VL1824
2017;Set;120;5;230;;;2;DTS_VL1824
2017;Oct;120;5;230;;;2;DTS_VL1824
2017;Nov;120;5;230;;;2;DTS_VL1824
2017;Dec;120;5;230;;;2;DTS_VL1824
2018;Jan;120;5;230;;;2;DTS_VL1824
2018;Feb;120;5;230;;;2;DTS_VL1824
2018;Mar;120;5;230;;;2;DTS_VL1824
2018;Apr;120;5;230;;;2;DTS_VL1824
2018;May;120;5;230;;;2;DTS_VL1824
2018;Jun;120;5;230;;;2;DTS_VL1824
2018;Jul;120;5;230;;;2;DTS_VL1824
2018;Aug;120;5;230;;;2;DTS_VL1824
2018;Set;120;5;230;;;2;DTS_VL1824
2018;Oct;120;5;230;;;2;DTS_VL1824
2018;Nov;120;5;230;;;2;DTS_VL1824
2018;Dec;120;5;230;;;2;DTS_VL1824
;seed;120;40;80;;;6;PGP_VL0006
2006;Jan;120;40;80;;;6;PGP_VL0006
2006;Feb;120;40;80;;;6;PGP_VL0006
2006;Mar;120;40;80;;;6;PGP_VL0006
2006;Apr;120;40;80;;;6;PGP_VL0006
2006;May;120;40;80;;;6;PGP_VL0006
2006;Jun;120;40;80;;;6;PGP_VL0006
2006;Jul;120;40;80;;;6;PGP_VL0006
2006;Aug;120;40;80;;;6;PGP_VL0006
2006;Set;120;40;80;;;6;PGP_VL0006
2006;Oct;120;40;80;;;6;PGP_VL0006
2006;Nov;120;40;80;;;6;PGP_VL0006
2006;Dec;120;40;80;;;6;PGP_VL0006
2007;Jan;120;40;80;;;6;PGP_VL0006
2007;Feb;120;40;80;;;6;PGP_VL0006
2007;Mar;120;40;80;;;6;PGP_VL0006
2007;Apr;120;40;80;;;6;PGP_VL0006
2007;May;120;40;80;;;6;PGP_VL0006
2007;Jun;120;40;80;;;6;PGP_VL0006
2007;Jul;120;40;80;;;6;PGP_VL0006
2007;Aug;120;40;80;;;6;PGP_VL0006
2007;Set;120;40;80;;;6;PGP_VL0006
2007;Oct;120;40;80;;;6;PGP_VL0006
2007;Nov;120;40;80;;;6;PGP_VL0006
2007;Dec;120;40;80;;;6;PGP_VL0006
2008;Jan;120;40;80;;;6;PGP_VL0006
2008;Feb;120;40;80;;;6;PGP_VL0006
2008;Mar;120;40;80;;;6;PGP_VL0006
2008;Apr;120;40;80;;;6;PGP_VL0006
2008;May;120;40;80;;;6;PGP_VL0006
2008;Jun;120;40;80;;;6;PGP_VL0006
2008;Jul;120;40;80;;;6;PGP_VL0006
2008;Aug;120;40;80;;;6;PGP_VL0006
2008;Set;120;40;80;;;6;PGP_VL0006
2008;Oct;120;40;80;;;6;PGP_VL0006
2008;Nov;120;40;80;;;6;PGP_VL0006
2008;Dec;120;40;80;;;6;PGP_VL0006
2009;Jan;120;40;80;;;6;PGP_VL0006
2009;Feb;120;40;80;;;6;PGP_VL0006
2009;Mar;120;40;80;;;6;PGP_VL0006
2009;Apr;120;40;80;;;6;PGP_VL0006
2009;May;120;40;80;;;6;PGP_VL0006
2009;Jun;120;40;80;;;6;PGP_VL0006
2009;Jul;120;40;80;;;6;PGP_VL0006
2009;Aug;120;40;80;;;6;PGP_VL0006
2009;Set;120;40;80;;;6;PGP_VL0006
2009;Oct;120;40;80;;;6;PGP_VL0006
2009;Nov;120;40;80;;;6;PGP_VL0006
2009;Dec;120;40;80;;;6;PGP_VL0006
2010;Jan;110;30;30;;;6;PGP_VL0006
2010;Feb;110;30;30;;;6;PGP_VL0006
2010;Mar;110;30;30;;;6;PGP_VL0006
2010;Apr;110;30;30;;;6;PGP_VL0006
2010;May;110;30;30;;;6;PGP_VL0006
2010;Jun;110;30;30;;;6;PGP_VL0006
2010;Jul;110;30;30;;;6;PGP_VL0006
2010;Aug;110;30;30;;;6;PGP_VL0006
2010;Set;110;30;30;;;6;PGP_VL0006
2010;Oct;110;30;30;;;6;PGP_VL0006
2010;Nov;110;30;30;;;6;PGP_VL0006
2010;Dec;110;30;30;;;6;PGP_VL0006
2011;Jan;120;30;80;;;6;PGP_VL0006
2011;Feb;120;30;80;;;6;PGP_VL0006
2011;Mar;120;30;80;;;6;PGP_VL0006
2011;Apr;120;30;80;;;6;PGP_VL0006
2011;May;120;30;80;;;6;PGP_VL0006
2011;Jun;120;30;80;;;6;PGP_VL0006
2011;Jul;120;30;80;;;6;PGP_VL0006
2011;Aug;120;30;80;;;6;PGP_VL0006
2011;Set;120;30;80;;;6;PGP_VL0006
2011;Oct;120;30;80;;;6;PGP_VL0006
2011;Nov;120;30;80;;;6;PGP_VL0006
2011;Dec;120;30;80;;;6;PGP_VL0006
2012;Jan;120;30;80;;;6;PGP_VL0006
2012;Feb;120;30;80;;;6;PGP_VL0006
2012;Mar;120;30;80;;;6;PGP_VL0006
2012;Apr;120;30;80;;;6;PGP_VL0006
2012;May;120;30;80;;;6;PGP_VL0006
2012;Jun;120;30;80;;;6;PGP_VL0006
2012;Jul;120;30;80;;;6;PGP_VL0006
2012;Aug;120;30;80;;;6;PGP_VL0006
2012;Set;120;30;80;;;6;PGP_VL0006
2012;Oct;120;30;80;;;6;PGP_VL0006
2012;Nov;120;30;80;;;6;PGP_VL0006
2012;Dec;120;30;80;;;6;PGP_VL0006
2013;Jan;120;30;80;;;6;PGP_VL0006
2013;Feb;120;30;80;;;6;PGP_VL0006
2013;Mar;120;30;80;;;6;PGP_VL0006
2013;Apr;120;30;80;;;6;PGP_VL0006
2013;May;120;30;80;;;6;PGP_VL0006
2013;Jun;120;30;80;;;6;PGP_VL0006
2013;Jul;120;30;80;;;6;PGP_VL0006
2013;Aug;120;30;80;;;6;PGP_VL0006
2013;Set;120;30;80;;;6;PGP_VL0006
2013;Oct;120;30;80;;;6;PGP_VL0006
2013;Nov;120;30;80;;;6;PGP_VL0006
2013;Dec;120;30;80;;;6;PGP_VL0006
2014;Jan;120;30;80;;;6;PGP_VL0006
2014;Feb;120;30;80;;;6;PGP_VL0006
2014;Mar;120;30;80;;;6;PGP_VL0006
2014;Apr;120;30;80;;;6;PGP_VL0006
2014;May;120;30;80;;;6;PGP_VL0006
2014;Jun;120;30;80;;;6;PGP_VL0006
2014;Jul;120;30;80;;;6;PGP_VL0006
2014;Aug;120;30;80;;;6;PGP_VL0006
2014;Set;120;30;80;;;6;PGP_VL0006
2014;Oct;120;30;80;;;6;PGP_VL0006
2014;Nov;120;30;80;;;6;PGP_VL0006
2014;Dec;120;30;80;;;6;PGP_VL0006
2015;Jan;120;30;80;;;6;PGP_VL0006
2015;Feb;120;30;80;;;6;PGP_VL0006
2015;Mar;120;30;80;;;6;PGP_VL0006
2015;Apr;120;30;80;;;6;PGP_VL0006
2015;May;120;30;80;;;6;PGP_VL0006
2015;Jun;120;30;80;;;6;PGP_VL0006
2015;Jul;120;30;80;;;6;PGP_VL0006
2015;Aug;120;30;80;;;6;PGP_VL0006
2015;Set;120;30;80;;;6;PGP_VL0006
2015;Oct;120;30;80;;;6;PGP_VL0006
2015;Nov;120;30;80;;;6;PGP_VL0006
2015;Dec;120;30;80;;;6;PGP_VL0006
2016;Jan;120;30;80;;;6;PGP_VL0006
2016;Feb;120;30;80;;;6;PGP_VL0006
2016;Mar;120;30;80;;;6;PGP_VL0006
2016;Apr;120;30;80;;;6;PGP_VL0006
2016;May;120;30;80;;;6;PGP_VL0006
2016;Jun;120;30;80;;;6;PGP_VL0006
2016;Jul;120;30;80;;;6;PGP_VL0006
2016;Aug;120;30;80;;;6;PGP_VL0006
2016;Set;120;30;80;;;6;PGP_VL0006
2016;Oct;120;30;80;;;6;PGP_VL0006
2016;Nov;120;30;80;;;6;PGP_VL0006
2016;Dec;120;30;80;;;6;PGP_VL0006
2017;Jan;120;30;80;;;6;PGP_VL0006
2017;Feb;120;30;80;;;6;PGP_VL0006
2017;Mar;120;30;80;;;6;PGP_VL0006
2017;Apr;120;30;80;;;6;PGP_VL0006
2017;May;120;30;80;;;6;PGP_VL0006
2017;Jun;120;30;80;;;6;PGP_VL0006
2017;Jul;120;30;80;;;6;PGP_VL0006
2017;Aug;120;30;80;;;6;PGP_VL0006
2017;Set;120;30;80;;;6;PGP_VL0006
2017;Oct;120;30;80;;;6;PGP_VL0006
2017;Nov;120;30;80;;;6;PGP_VL0006
2017;Dec;120;30;80;;;6;PGP_VL0006
2018;Jan;120;30;80;;;6;PGP_VL0006
2018;Feb;120;30;80;;;6;PGP_VL0006
2018;Mar;120;30;80;;;6;PGP_VL0006
2018;Apr;120;30;80;;;6;PGP_VL0006
2018;May;120;30;80;;;6;PGP_VL0006
2018;Jun;120;30;80;;;6;PGP_VL0006
2018;Jul;120;30;80;;;6;PGP_VL0006
2018;Aug;120;30;80;;;6;PGP_VL0006
2018;Set;120;30;80;;;6;PGP_VL0006
2018;Oct;120;30;80;;;6;PGP_VL0006
2018;Nov;120;30;80;;;6;PGP_VL0006
2018;Dec;120;30;80;;;6;PGP_VL0006
;seed;120;30;80;;;6;PGP_VL0612
2006;Jan;120;30;80;;;6;PGP_VL0612
2006;Feb;120;30;80;;;6;PGP_VL0612
2006;Mar;120;30;80;;;6;PGP_VL0612
2006;Apr;120;30;80;;;6;PGP_VL0612
2006;May;120;30;80;;;6;PGP_VL0612
2006;Jun;120;30;80;;;6;PGP_VL0612
2006;Jul;120;30;80;;;6;PGP_VL0612
2006;Aug;120;30;80;;;6;PGP_VL0612
2006;Set;120;30;80;;;6;PGP_VL0612
2006;Oct;120;30;80;;;6;PGP_VL0612
2006;Nov;120;30;80;;;6;PGP_VL0612
2006;Dec;120;30;80;;;6;PGP_VL0612
2007;Jan;120;30;80;;;6;PGP_VL0612
2007;Feb;120;30;80;;;6;PGP_VL0612
2007;Mar;120;30;80;;;6;PGP_VL0612
2007;Apr;120;30;80;;;6;PGP_VL0612
2007;May;120;30;80;;;6;PGP_VL0612
2007;Jun;120;30;80;;;6;PGP_VL0612
2007;Jul;120;30;80;;;6;PGP_VL0612
2007;Aug;120;30;80;;;6;PGP_VL0612
2007;Set;120;30;80;;;6;PGP_VL0612
2007;Oct;120;30;80;;;6;PGP_VL0612
2007;Nov;120;30;80;;;6;PGP_VL0612
2007;Dec;120;30;80;;;6;PGP_VL0612
2008;Jan;120;30;80;;;6;PGP_VL0612
2008;Feb;120;30;80;;;6;PGP_VL0612
2008;Mar;120;30;80;;;6;PGP_VL0612
2008;Apr;120;30;80;;;6;PGP_VL0612
2008;May;120;30;80;;;6;PGP_VL0612
2008;Jun;120;30;80;;;6;PGP_VL0612
2008;Jul;120;30;80;;;6;PGP_VL0612
2008;Aug;120;30;80;;;6;PGP_VL0612
2008;Set;120;30;80;;;6;PGP_VL0612
2008;Oct;120;30;80;;;6;PGP_VL0612
2008;Nov;120;30;80;;;6;PGP_VL0612
2008;Dec;120;30;80;;;6;PGP_VL0612
2009;Jan;120;30;80;;;6;PGP_VL0612
2009;Feb;120;30;80;;;6;PGP_VL0612
2009;Mar;120;30;80;;;6;PGP_VL0612
2009;Apr;120;30;80;;;6;PGP_VL0612
2009;May;120;30;80;;;6;PGP_VL0612
2009;Jun;120;30;80;;;6;PGP_VL0612
2009;Jul;120;30;80;;;6;PGP_VL0612
2009;Aug;120;30;80;;;6;PGP_VL0612
2009;Set;120;30;80;;;6;PGP_VL0612
2009;Oct;120;30;80;;;6;PGP_VL0612
2009;Nov;120;30;80;;;6;PGP_VL0612
2009;Dec;120;30;80;;;6;PGP_VL0612
2010;Jan;110;30;30;;;6;PGP_VL0612
2010;Feb;110;30;30;;;6;PGP_VL0612
2010;Mar;110;30;30;;;6;PGP_VL0612
2010;Apr;110;30;30;;;6;PGP_VL0612
2010;May;110;30;30;;;6;PGP_VL0612
2010;Jun;110;30;30;;;6;PGP_VL0612
2010;Jul;110;30;30;;;6;PGP_VL0612
2010;Aug;110;30;30;;;6;PGP_VL0612
2010;Set;110;30;30;;;6;PGP_VL0612
2010;Oct;110;30;30;;;6;PGP_VL0612
2010;Nov;110;30;30;;;6;PGP_VL0612
2010;Dec;110;30;30;;;6;PGP_VL0612
2011;Jan;120;40;80;;;6;PGP_VL0612
2011;Feb;120;40;80;;;6;PGP_VL0612
2011;Mar;120;40;80;;;6;PGP_VL0612
2011;Apr;120;40;80;;;6;PGP_VL0612
2011;May;120;40;80;;;6;PGP_VL0612
2011;Jun;120;40;80;;;6;PGP_VL0612
2011;Jul;120;40;80;;;6;PGP_VL0612
2011;Aug;120;40;80;;;6;PGP_VL0612
2011;Set;120;40;80;;;6;PGP_VL0612
