"Age";"2007";"2007";"2007";"2008";"2008";"2008";"2009";"2009";"2009";"2010";"2010";"2010";"2011";"2011";"2011";"2012";"2012";"2012";"2013";"2013";"2013";"2014";"2014";"2014"
1;8.13134112111416e-13;0.0546967631301847;0.342608692916647;0.145351586497965;0.0308825570932452;0.00772937468640079;0.000353004190758194;0.000585186010304135;0.281551677094641;0.0833144317789136;0.07779034461861;0.0713797184412385;0.102498234245921;0.036562879326687;0.0855706809869396;0.0276612089399914;0.150341313795264;0.0818763499098721;0.0735730103303858;0.0618735470114387;0.0380320958876817;0.0882168452524423;0.0816569459919112;0.0881056572267552
2;2.49977222266031e-12;0.358697297025681;0.742394481830641;0.617568893768226;0.223803357197781;0.0300662705768015;0.00147985699025474;0.00160967394598923;0.86088894821641;0.321533394844806;0.277877421409375;0.292342082697921;0.373167162398222;0.197859869420835;0.315818436852615;0.072718072619245;0.290205013655138;0.209188807949223;0.379805766123141;0.353611085334651;0.267166829046767;0.292389209022769;0.310262319150903;0.289532171413291
3;5.85444199504417e-12;0.27211689205947;0.858999799315456;0.676243132548218;0.312363794299431;0.0386084509543977;0.00278098576255541;0.00381861690192604;1.21934186885859;0.349072795607666;0.446050586122308;0.36486591847096;0.479814322698874;0.234717843732766;0.510013286362628;0.11756384848073;0.344920783153403;0.247359713500139;0.713540358943345;0.525570874392837;0.476785223389828;0.296636781398979;0.435766892926267;0.313489974002794
4;1.39338054032536e-11;0.208214085053188;0.655141852287035;0.619206600544963;0.209485971966247;0.0283143928165712;0.00346131487961954;0.00462801778946686;1.18875092503701;0.317941265978783;0.404437366180435;0.481731755129267;0.462711424131466;0.260364107525879;0.522015940260353;0.172197331062927;0.314378134456768;0.225481609751333;0.613580983184446;0.654275578994801;0.478604841926519;0.245620550249714;0.337640996212545;0.326933897114137
5;9.39513230350517e-12;0.0455122442268436;0.143412267156908;0.333506489519045;0.172907763285833;0.0196836360970968;0.00272135897247438;0.00415441835051827;0.831339706026051;0.322355931720529;0.409960688101142;0.486130228310563;0.427146466979426;0.179846684864979;0.414108648596175;0.194444159776997;0.299221025771454;0.214628392162391;0.46868573166379;0.497658423169249;0.521834805047674;0.196068288491696;0.301837477795263;0.272818616316908
6;2.94895013486568e-11;0.0467679650012542;0.147575988932431;0.05231830296174;0.0269943885357062;0.00389073820906439;0.00113678696856375;0.00135101167168904;0.245444085008131;0.181155945144588;0.230314603419289;0.273121451411494;0.385151816164291;0.242085689532291;0.42172293381983;0.193047298786614;0.235887693596904;0.169213356243256;0.55770451694854;0.59227174400255;0.618657453162245;0.209429239758293;0.25027858492756;0.253659212976342
7;8.93402161352245e-11;0.0467665214721768;0.147577432401657;0.0523288396702288;0.0270032109988124;0.0038713790374694;0.0012683905850105;0.00196844347206044;0.244695049591313;0.181156648696383;0.230314200909573;0.273121150369414;0.32565332616535;0.203775729373368;0.519531383977693;0.210419655722898;0.225771632259834;0.161957060644042;0.557675510827943;0.59224724793973;0.618710955345662;0.172575613055007;0.302057333129354;0.238734091477834
8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
