"LANDING at age (thousands); MUL GSA 18"					
1   2                  					
2007   2014                  					
0   3                 					
1					
36582	29394	13060	1825
12362	20889	8158	708
18687	21834	5132	1030
18791	15068	2451	356
8430	10157	3585	1265
122774	41505	11515	1420
37065	27325	6223	723
67008	25183	3435	512


