year;month;param1;param2;param3;param4;param5;sel_type;fleet_segment
2015;May;200;30;150;-1;-1;6;PGP_VL0006
2015;Jun;200;30;150;-1;-1;6;PGP_VL0006
2015;Jul;200;30;150;-1;-1;6;PGP_VL0006
2015;Aug;200;30;150;-1;-1;6;PGP_VL0006
2015;Set;200;30;150;-1;-1;6;PGP_VL0006
2015;Oct;200;30;150;-1;-1;6;PGP_VL0006
2015;Nov;200;30;150;-1;-1;6;PGP_VL0006
2015;Dec;200;30;150;-1;-1;6;PGP_VL0006
2016;Jan;220;30;150;-1;-1;6;PGP_VL0006
2016;Feb;220;30;150;-1;-1;6;PGP_VL0006
2016;Mar;220;30;150;-1;-1;6;PGP_VL0006
2016;Apr;220;30;150;-1;-1;6;PGP_VL0006
2016;May;220;30;150;-1;-1;6;PGP_VL0006
2016;Jun;220;30;150;-1;-1;6;PGP_VL0006
2016;Jul;220;30;150;-1;-1;6;PGP_VL0006
2016;Aug;220;30;150;-1;-1;6;PGP_VL0006
2016;Set;220;30;150;-1;-1;6;PGP_VL0006
2016;Oct;220;30;150;-1;-1;6;PGP_VL0006
2016;Nov;220;30;150;-1;-1;6;PGP_VL0006
2016;Dec;220;30;150;-1;-1;6;PGP_VL0006
2017;Jan;200;30;150;-1;-1;6;PGP_VL0006
2017;Feb;200;30;150;-1;-1;6;PGP_VL0006
2017;Mar;200;30;150;-1;-1;6;PGP_VL0006
2017;Apr;200;30;150;-1;-1;6;PGP_VL0006
2017;May;200;30;150;-1;-1;6;PGP_VL0006
2017;Jun;200;30;150;-1;-1;6;PGP_VL0006
2017;Jul;200;30;150;-1;-1;6;PGP_VL0006
2017;Aug;200;30;150;-1;-1;6;PGP_VL0006
2017;Set;200;30;150;-1;-1;6;PGP_VL0006
2017;Oct;200;30;150;-1;-1;6;PGP_VL0006
2017;Nov;200;30;150;-1;-1;6;PGP_VL0006
2017;Dec;200;30;150;-1;-1;6;PGP_VL0006
2018;Jan;200;30;150;-1;-1;6;PGP_VL0006
2018;Feb;200;30;150;-1;-1;6;PGP_VL0006
2018;Mar;200;30;150;-1;-1;6;PGP_VL0006
2018;Apr;200;30;150;-1;-1;6;PGP_VL0006
2018;May;200;30;150;-1;-1;6;PGP_VL0006
