year;month;DISCARD;fleet_segment
2006;Mar;162.5;DTS_VL1824
2006;Apr;162.5;DTS_VL1824
2006;May;162.5;DTS_VL1824
2006;Jun;162.5;DTS_VL1824
2006;Jul;162.5;DTS_VL1824
2006;Aug;162.5;DTS_VL1824
2006;Sep;162.5;DTS_VL1824
2006;Oct;162.5;DTS_VL1824
2006;Nov;162.5;DTS_VL1824
2006;Dec;162.5;DTS_VL1824
2007;Jan;195.8333333;DTS_VL1824
2007;Feb;195.8333333;DTS_VL1824
2007;Mar;195.8333333;DTS_VL1824
2007;Apr;195.8333333;DTS_VL1824
2007;May;195.8333333;DTS_VL1824
2007;Jun;195.8333333;DTS_VL1824
2007;Jul;195.8333333;DTS_VL1824
2007;Aug;195.8333333;DTS_VL1824
2007;Sep;195.8333333;DTS_VL1824
2007;Oct;195.8333333;DTS_VL1824
2007;Nov;195.8333333;DTS_VL1824
2007;Dec;195.8333333;DTS_VL1824
2008;Jan;158.7185332;DTS_VL1824
2008;Feb;158.7185332;DTS_VL1824
2008;Mar;158.7185332;DTS_VL1824
2008;Apr;158.7185332;DTS_VL1824
2008;May;158.7185332;DTS_VL1824
2008;Jun;158.7185332;DTS_VL1824
2008;Jul;158.7185332;DTS_VL1824
2008;Aug;158.7185332;DTS_VL1824
2008;Sep;158.7185332;DTS_VL1824
2008;Oct;158.7185332;DTS_VL1824
2008;Nov;158.7185332;DTS_VL1824
2008;Dec;158.7185332;DTS_VL1824
2009;Jan;264.5923322;DTS_VL1824
2009;Feb;264.5923322;DTS_VL1824
2009;Mar;264.5923322;DTS_VL1824
2009;Apr;264.5923322;DTS_VL1824
2009;May;264.5923322;DTS_VL1824
2009;Jun;264.5923322;DTS_VL1824
2009;Jul;264.5923322;DTS_VL1824
2009;Aug;264.5923322;DTS_VL1824
2009;Sep;264.5923322;DTS_VL1824
2009;Oct;264.5923322;DTS_VL1824
2009;Nov;264.5923322;DTS_VL1824
2009;Dec;264.5923322;DTS_VL1824
2010;Jan;62.36087771;DTS_VL1824
